Temperature,Humidity,SquareFootage,Occupancy,HVACUsage,LightingUsage,RenewableEnergy,Holiday,EnergyConsumption,DayOfWeek_Monday,DayOfWeek_Saturday,DayOfWeek_Sunday,DayOfWeek_Thursday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,Hour,Month
24.480359303565752,56.39299101425004,1184.7011070061412,7,0,1,5.728590972409617,0,71.93814969843436,0,0,0,0,0,0,19,1
25.643102418817787,51.83971390010837,1196.7616728314845,5,1,0,14.017385026321564,1,87.13708266107015,0,0,0,0,1,0,20,1
24.217179754081734,53.537760856682624,1319.8096525171284,6,1,0,26.676689670730397,1,73.58696136798733,0,0,0,0,0,0,21,1
28.0306567877647,30.400534189937023,1185.7144181293863,2,1,1,13.43734792471181,0,90.72509867918768,0,0,0,0,1,0,22,1
23.36563319750552,52.01581684304281,1582.2214315214576,5,1,1,18.349740426275293,0,72.9962814909488,0,0,1,0,0,0,23,1
23.26041504798717,50.94770948699049,1326.2245678325598,5,0,0,28.83875614947569,0,85.68075277503624,0,0,0,1,0,0,0,1
21.14941244491787,51.286700376933794,1979.9327493232413,8,0,1,16.444138046110876,0,69.30518444855907,0,1,0,0,0,0,1,1
28.177566231815558,41.06552862909508,1406.1936180732778,0,1,0,6.408111896203823,1,73.99983940485824,0,0,0,0,1,0,2,1
21.00449301006466,32.803719694818064,1188.5065754058612,4,1,0,0.3417810546037425,0,70.28576213853393,1,0,0,0,0,0,3,1
20.957066151123065,54.45741560735707,1801.3606110591336,6,1,0,20.881790658921297,0,75.17636554806667,1,0,0,0,0,0,4,1
26.970114943272577,46.54399813709438,1740.2115580379896,6,1,1,2.140057381957993,1,86.71559756482247,0,0,0,0,0,0,5,1
29.38485262640809,49.77790579108418,1950.0403523466268,8,0,0,24.159661239908704,1,90.45215551215163,1,0,0,0,0,0,6,1
20.98606705236942,59.66964946734221,1764.5174422999548,2,1,0,8.495498820113351,0,64.36966291489324,0,0,0,0,0,1,7,1
22.93476988718991,50.516576283321065,1284.5983249577748,7,0,0,24.08005224392808,1,68.35678498918013,0,0,0,0,0,0,8,1
21.301844403765184,43.89441180114769,1157.2400578055915,2,1,0,21.226246236677564,1,70.38082621458054,0,1,0,0,0,0,9,1
23.976741866578703,53.50082640678552,1280.723493621501,4,0,1,7.347493560519338,1,77.70804435496895,0,0,0,0,0,0,10,1
25.680589088901204,52.69300848098683,1665.067602940079,3,0,0,12.682597262372123,0,68.52149457374996,1,0,0,0,0,0,11,1
28.298294847142657,45.34493089547412,1908.7882636690144,0,0,0,11.433880464614615,0,77.87769146042558,0,0,0,0,0,0,12,1
24.284339182945683,50.42035656394303,1016.575489102942,2,1,1,1.743926333427569,1,77.73573441216783,0,0,0,0,0,0,13,1
27.7663428756868,58.50555770627237,1341.8115846534404,1,0,1,21.061106246917827,1,83.24548578666972,0,1,0,0,0,0,14,1
23.973212464134896,46.83211679360677,1698.0413151788805,8,1,1,0.0066421051905973,1,80.3018182837614,0,0,0,0,1,0,15,1
24.69385892988708,39.95088081493628,1873.0146496709683,3,0,0,10.97602138289583,1,76.11191730004793,0,0,0,0,0,1,16,1
24.524151838744043,59.47546094692544,1601.794427710037,2,0,0,20.456238319956324,0,64.04576014798012,0,0,0,0,0,1,17,1
22.34272771689294,35.84058972075334,1317.5415391844942,7,1,0,29.36612555299477,1,77.01609483925165,0,0,0,0,0,0,18,1
23.18850676880722,58.8711176120796,1880.0331106789029,5,1,0,9.79157509042833,0,78.73329793345887,0,0,0,0,0,1,19,1
29.7204906696094,32.423675734433985,1836.4250579001405,5,0,1,5.494192274123105,1,87.44225579139471,0,0,0,1,0,0,20,1
20.865100550535335,52.23935393439356,1765.921208488337,4,1,1,0.0875029848696418,0,72.43118969395067,0,0,0,0,1,0,21,1
26.320865441272908,30.717544520178016,1288.2591827715416,5,0,0,7.871969156288228,0,76.7162449831054,1,0,0,0,0,0,22,1
21.42544509540756,51.56712435991172,1693.3549077795708,3,1,0,14.943250211404967,0,67.80696760106643,0,0,0,0,0,0,23,1
25.10085138929034,36.13765007459537,1816.9609583847516,3,1,0,15.272195456978736,0,74.66520658582795,0,0,0,1,0,0,0,1
21.926454263540705,44.60597383641913,1135.054164941908,5,1,1,4.858260889383498,0,77.02412225998496,0,0,0,0,1,0,1,1
20.251569643455724,54.34084196164112,1474.9972444248765,0,0,0,9.870605600330952,0,57.90048341076686,0,0,1,0,0,0,2,1
25.12261404419632,31.3232157551016,1101.8625409853607,9,0,0,14.987521324538864,0,73.95195603161895,0,0,0,1,0,0,3,1
24.444099741792108,44.29228905504191,1706.9110683725337,2,0,0,7.42218110952772,0,77.15892668556708,0,0,0,1,0,0,4,1
26.718121775724832,48.10132014519204,1115.9258770327267,7,1,0,25.137302733236638,0,93.00944697108928,0,0,0,0,1,0,5,1
22.46536270315424,43.03348623944858,1514.3084227814595,9,0,1,16.659415475802955,0,80.36211598533166,1,0,0,0,0,0,6,1
29.65988407880897,34.04228576725174,1568.1926339771755,4,1,0,24.6462462796545,1,92.52121146546573,0,0,0,0,0,0,7,1
24.293021662036573,32.05925208438267,1953.958265381032,3,1,1,0.2688756353115595,0,72.66316703041736,0,0,0,0,0,1,8,1
26.527038227583592,45.75926968525437,1208.2781179448011,8,0,1,12.062213437439992,0,78.20231068064139,0,0,0,0,0,0,9,1
26.904066498378786,30.249199892580148,1062.2124100945002,4,1,0,9.694658634187906,0,90.49170426163876,0,0,0,1,0,0,10,1
29.490471834601998,34.62720152445394,1232.0894046031372,5,0,0,4.543835829906197,1,76.68183997746894,0,0,0,0,0,1,11,1
26.703875046532723,38.37927804200449,1422.8399067703267,2,1,1,27.41540256954928,1,81.51851629194611,0,0,1,0,0,0,12,1
21.829342107877448,42.41534004825917,1874.412764821,1,0,1,20.158499323831904,1,67.31542829520717,0,0,0,0,0,0,13,1
26.502391544119632,53.38212898002397,1079.8116460659808,8,0,1,1.610798161037552,0,79.4966013466813,0,0,0,1,0,0,14,1
28.12697349748423,46.25417393116968,1351.9103661587762,7,1,1,9.621473405022783,1,86.44733860392547,0,0,1,0,0,0,15,1
28.40625304472844,50.725261835161135,1439.869567774626,5,1,1,3.955794406701688,1,93.6948065961692,1,0,0,0,0,0,16,1
24.64643325300053,51.58216767060254,1491.1003755402407,3,1,0,4.891749959899164,0,79.48953462894329,0,0,0,0,0,0,17,1
26.6936445616103,56.49109548662618,1765.4303015054015,8,1,0,9.45555688112579,1,71.90487922337948,0,0,0,0,0,0,18,1
29.211094917959663,36.39495470853778,1977.218510388948,0,0,0,15.397317181268305,0,77.41385903979514,0,0,0,1,0,0,19,1
24.9502464845913,48.104406870840776,1513.0721280168027,0,0,1,23.679664769541585,0,68.46853359640598,1,0,0,0,0,0,20,1
24.603616046900527,47.17522363749963,1280.2391590246698,6,0,0,15.122463002038,1,72.99317043236167,1,0,0,0,0,0,21,1
29.591930852745843,57.25634010944211,1042.072049391753,0,0,0,14.328040460972243,1,83.22600601472266,0,1,0,0,0,0,22,1
29.876548794672736,39.6992426219548,1181.7465160527408,1,1,0,13.21165082502026,0,80.43141463610559,0,0,1,0,0,0,23,1
29.446483884084817,45.99409146652663,1702.1567646103554,9,0,0,6.392152775981195,1,81.66465477661896,0,0,0,0,0,1,0,1
29.599437093757142,50.61874930817616,1006.2253670153716,5,1,1,0.8899838886035216,1,91.90838131284832,0,0,0,0,1,0,1,1
22.55482900038605,47.79164857096558,1130.0024035495549,2,1,0,2.1819075456304224,1,65.67603413159378,0,0,0,0,1,0,2,1
26.148008677161226,30.738404139032863,1468.417536241663,5,1,0,23.69130794392009,1,76.23584839186987,0,1,0,0,0,0,3,1
24.929424795657468,36.42623783866016,1341.9076445289347,8,1,1,11.487227064990044,1,81.5468009875772,0,0,0,0,1,0,4,1
24.797543324434216,44.30745724848551,1887.09463630995,8,0,1,6.746035149309819,0,83.75995734706586,0,0,1,0,0,0,5,1
23.34986439475433,33.098463609546144,1721.5212775764726,3,1,1,5.524544063485781,1,76.6397294517093,0,0,0,0,0,1,6,1
24.600721682231296,43.6462271467237,1854.877725297601,7,0,1,16.99570717177904,1,73.62997122390698,0,0,1,0,0,0,7,1
25.00628702306405,38.08050133248584,1766.627015968677,3,1,0,17.590872438887153,1,86.84928585114606,0,0,0,0,0,1,8,1
20.703181335499156,41.90536534949858,1494.202547841193,4,1,1,27.689632129191825,1,66.84867535430931,0,0,0,0,0,0,9,1
23.474394293232304,39.7622402471051,1602.6431876040556,8,0,1,13.960286532169702,1,73.05780673555262,0,0,1,0,0,0,10,1
22.85977794951259,37.401125537824,1508.016302344838,1,0,0,7.000285570271645,0,74.1265371474243,0,0,1,0,0,0,11,1
23.67904809163135,34.90069735554752,1148.5566040017493,2,1,1,20.450404726752797,1,79.93849946694492,0,1,0,0,0,0,12,1
28.3183887612512,40.43914066705551,1171.7321248857854,1,0,0,25.900730335369506,0,78.63688457616405,0,0,0,0,0,1,13,1
25.30446488587485,48.43951185783536,1886.218328445591,1,1,0,5.689415414180454,0,65.44542801992745,0,0,0,0,0,1,14,1
22.092089696606205,50.56506500756257,1946.4815327790247,7,0,1,20.756314399031403,0,74.71188395531024,0,0,0,0,0,0,15,1
22.74014526638077,45.29156764529621,1278.9060878201642,7,1,1,28.701184192216456,1,71.56881316922764,0,0,0,0,0,0,16,1
29.248672781725872,48.0876757991133,1025.0398672448712,4,1,0,25.6833137485201,1,91.4909822926206,0,0,0,1,0,0,17,1
21.43070683050125,47.486882868339165,1481.148287136792,3,1,0,19.351659623893525,1,66.97225233849409,0,0,0,0,0,0,18,1
23.77869184160053,52.77726685814801,1867.1676640569187,1,0,0,6.5508390965453644,0,75.67917130358867,0,0,0,0,1,0,19,1
24.73198341016048,36.34139879582994,1669.0673140921017,3,0,1,2.741609338713637,0,66.82945799702419,0,0,1,0,0,0,20,1
25.59778919087317,36.56132746258961,1473.0986869096605,2,1,1,7.205338690152643,1,86.7796195617193,0,1,0,0,0,0,21,1
29.743729598527917,34.16691651096019,1249.7939869635893,7,0,1,7.745269764887221,0,83.34114367658678,0,0,0,0,0,0,22,1
24.223266328419538,49.20816170789944,1228.2969234585253,2,0,1,0.2514752011620025,0,66.15000122161268,0,1,0,0,0,0,23,1
23.32462540281946,36.3547755700819,1241.3833610729462,0,0,0,17.02774375554678,0,66.17761964929294,0,0,0,0,0,1,0,1
28.303891886436556,46.03217441036166,1085.150030095343,3,1,1,15.784205729515287,1,94.17851811048914,0,0,1,0,0,0,1,1
29.625555535081773,39.95413532566071,1498.3211139128782,7,1,0,9.111346399611028,1,89.63251802091851,0,1,0,0,0,0,2,1
20.61257094488445,49.69353548623387,1991.557953540236,7,1,1,22.236551219035047,0,71.85136903241968,0,0,0,0,1,0,3,1
29.9276764526212,54.17914066196567,1182.7094599349698,1,1,0,13.395787732756643,0,85.92555320264866,0,0,0,0,0,0,4,1
27.32678191730368,51.07481120810857,1920.44077996975,0,0,1,0.7025888437679417,1,72.64321480838069,0,0,0,1,0,0,5,1
21.841436693394616,57.52847927303965,1214.5755495658568,1,0,0,2.91592500631908,1,71.36935558590424,0,0,1,0,0,0,6,1
21.11869314588258,47.80595112279089,1883.4150244462337,0,0,0,0.0557631122180168,0,56.15820640429485,0,0,0,0,0,1,7,1
20.751795991734028,44.10279929107424,1960.7019967770807,5,0,1,22.33604308552978,1,64.15908028277804,0,0,1,0,0,0,8,1
26.16994929838213,47.69281518219832,1153.669669465845,6,0,1,2.9114908667427617,1,78.55300132169354,0,0,0,0,1,0,9,1
23.17225963253787,49.577710809498384,1723.565007725351,8,1,0,26.687586462554997,0,83.95704997280212,0,0,0,0,0,1,10,1
25.272816356960263,40.1936364187321,1047.033693460609,1,0,1,6.139847720390744,0,71.79237551051598,0,0,0,1,0,0,11,1
21.800785772571857,49.950244747208615,1700.670825645329,9,1,1,6.812825820132936,0,75.05653078298293,0,0,0,0,0,0,12,1
29.6721129967827,56.543906950371,1196.241143765197,8,0,1,2.5054404978352887,0,80.48703556235982,0,0,0,1,0,0,13,1
25.74488749603658,58.604663687903454,1125.725340595198,5,0,0,18.97190654376609,1,85.70653026443098,0,0,0,0,0,0,14,1
28.37152111176624,58.461654608969226,1614.1875823894188,3,0,1,19.90845075017041,1,84.58609727444954,0,0,0,1,0,0,15,1
23.336911733784294,46.07180199561191,1444.1292177596963,4,0,1,8.829936835497605,1,71.58907832757887,1,0,0,0,0,0,16,1
29.07327456026971,55.48688644483778,1914.4521285855365,0,1,0,6.27150660449027,1,79.76637419566994,0,0,0,1,0,0,17,1
24.49606284096336,59.55584185557464,1783.052711929045,5,1,0,22.66624404831122,0,68.19559790535749,0,0,0,0,0,1,18,1
24.005801562854373,49.42088782306777,1711.853653504002,3,1,0,24.386163896806156,1,66.00177993173611,0,0,1,0,0,0,19,1
27.922213491090368,44.01894862520544,1858.6649439089797,2,0,1,11.724683978729242,1,80.5143962201336,0,0,0,0,0,0,20,1
24.04782382798048,54.58723427149225,1758.4183587263203,8,1,0,14.16224654209328,0,83.2193950399079,1,0,0,0,0,0,21,1
28.8373015994737,38.59751387913317,1729.4509901033314,5,1,1,6.658910551043328,1,96.24479646780536,1,0,0,0,0,0,22,1
24.100296887276173,40.03157327285523,1892.4238531930664,9,0,1,21.794893964459988,0,73.10864189200338,0,0,0,0,1,0,23,1
20.96062912916994,50.87546353263134,1380.0443536329788,5,0,1,26.668404936346384,1,69.61597783748148,0,1,0,0,0,0,0,1
24.82875708726147,55.59731295483195,1057.9928560047108,3,1,1,26.09970701195885,0,85.17992011721516,1,0,0,0,0,0,1,1
27.70701191450814,30.197259813469586,1856.8759492709137,2,1,0,25.990387362582364,0,84.49219676792431,1,0,0,0,0,0,2,1
21.436573616730698,35.16035086728409,1545.7860300853968,4,1,0,3.345312384513851,0,70.53600589636218,1,0,0,0,0,0,3,1
21.86940692212729,34.39734416530846,1189.8486544303823,5,0,0,21.28429735819013,1,60.49180013829193,0,0,0,0,0,0,4,1
26.89542244973883,33.03578216521613,1757.0838611695565,6,1,0,22.39940595914656,0,82.16772173437849,1,0,0,0,0,0,5,1
29.84140366449989,31.51442416938213,1549.1527897096855,3,0,0,3.058343591462042,1,81.91204080431203,0,0,1,0,0,0,6,1
21.62325003803798,57.40925627007511,1090.6316146789638,2,0,1,10.88501214353056,0,70.01666703086599,0,0,1,0,0,0,7,1
29.97116493486008,30.521684158544392,1868.887373060341,5,1,1,24.14811814596949,0,94.07625484931792,0,0,0,0,0,1,8,1
24.475683087833907,55.10140768788186,1121.2944759132572,3,1,1,26.923871368929618,1,74.4007924032853,0,0,0,1,0,0,9,1
27.746699927274637,39.67821112809722,1390.0327945161723,5,1,1,9.23929959085389,1,89.50707092353817,0,1,0,0,0,0,10,1
26.47898939541043,53.26256144039128,1491.7439494526384,6,0,1,29.39875843725651,0,81.44492043977603,0,0,1,0,0,0,11,1
29.661390791489666,30.625188424257477,1073.071787839585,7,1,1,17.328601566894132,1,82.02665399387878,1,0,0,0,0,0,12,1
28.49538571092684,49.57003640067545,1217.1051616117093,8,0,0,26.799849689981556,1,86.58971960151044,0,0,1,0,0,0,13,1
23.67663813481401,38.60024470020032,1911.6396765899112,6,1,1,14.118308369759774,0,73.31338432781097,0,0,1,0,0,0,14,1
22.976247258235677,49.55548713020151,1015.9412332761528,6,0,0,11.264707560596792,0,63.94519034195512,0,0,1,0,0,0,15,1
25.556092091425032,53.10644793952598,1109.223795210026,4,0,1,8.21605886804948,0,71.68215977091921,0,0,1,0,0,0,16,1
24.35567264423292,50.65458482172584,1966.99304665867,3,1,1,10.243937779988402,0,80.88488370658571,0,0,0,0,0,1,17,1
22.49358411822166,30.691271803169013,1754.01045027828,4,1,1,26.90388199506216,0,69.36518466401643,0,0,0,0,0,1,18,1
25.028103588292623,54.247296602487154,1504.3926724162768,9,1,0,19.219041494384157,0,77.11135724587183,0,1,0,0,0,0,19,1
24.754216120263745,54.10080905875039,1314.1090098758605,0,0,0,1.212165647749407,1,66.83338950834204,0,0,0,0,1,0,20,1
26.6601213737628,41.64496549572985,1185.8941762127454,7,0,1,8.453895465650689,1,86.27594100947952,0,1,0,0,0,0,21,1
29.94055444646933,51.64890691720559,1581.5139318893669,8,1,0,10.143450151770471,0,93.67536718801192,0,0,0,0,0,0,22,1
25.292793135640693,56.57839324772719,1863.0379803732485,9,1,1,9.645916200010936,1,78.51637753836398,0,0,0,0,0,1,23,1
29.83575266854268,34.78760835547857,1792.500538107311,8,1,1,14.453882313271194,0,92.94947424303056,0,0,0,1,0,0,0,1
28.32308055909224,40.20273701393839,1857.794298328476,8,0,0,27.629569058622387,0,81.03512874471366,0,1,0,0,0,0,1,1
23.530543021975223,45.031084113017016,1126.4994089110364,7,0,1,28.954380715345145,0,82.69984871990366,1,0,0,0,0,0,2,1
25.485925419891544,48.30514745987267,1091.2899080742282,5,1,1,12.940199034978752,0,72.51616454377282,0,0,0,0,1,0,3,1
29.103356619413912,32.396450934122335,1049.1554928604687,4,1,1,18.6252288059018,0,89.10422123551844,0,0,1,0,0,0,4,1
23.60485466648944,59.20251242749962,1345.880429219911,2,1,0,17.479406445243104,0,75.10348087974481,0,0,1,0,0,0,5,1
22.20113546893045,58.287339260553495,1388.750560894454,5,1,1,13.466856250277743,1,67.4347673094004,0,1,0,0,0,0,6,1
29.64724750882625,56.630482788647456,1930.909344365422,7,1,0,3.772035157205731,1,87.24482058496623,0,0,1,0,0,0,7,1
22.539922369298097,49.5899181768322,1600.2225069450028,9,0,1,19.305479196836465,1,71.39509194269883,0,0,0,0,0,0,8,1
29.156441420797947,35.71379302365204,1080.115793281415,2,1,1,21.90718983027739,1,86.43309225941918,0,0,1,0,0,0,9,1
20.792397525942917,41.96566757604189,1241.691331397061,3,1,0,21.47222101066622,0,68.2435021615015,0,1,0,0,0,0,10,1
21.76621987431695,43.39761996195179,1872.3085933006496,8,1,0,29.063760714653423,0,77.32618941148577,0,0,0,1,0,0,11,1
27.41869692624722,50.70620208107334,1215.5839177658047,9,1,1,2.414500700882293,1,87.63455303671404,0,0,0,1,0,0,12,1
29.598786880062494,32.499683593213675,1688.787751827305,2,0,1,11.414886618525449,0,85.0477045249641,0,0,1,0,0,0,13,1
22.883364314842687,57.85274831412688,1828.996905788887,8,0,0,5.829146694745235,0,73.25681014128338,0,0,0,0,0,0,14,1
24.12386223578576,33.7955033014236,1370.8351556699013,9,1,1,9.351029967116189,1,86.13804177699438,0,0,0,1,0,0,15,1
24.9203612089152,59.293091970085136,1250.8850297838906,5,0,0,11.105180907483383,0,73.30170849678505,0,0,0,0,0,0,16,1
24.867072170252865,56.90693871629079,1872.040324005975,9,1,0,27.15550741192109,0,77.75822606497373,0,0,1,0,0,0,17,1
26.41607206424367,58.010149677257104,1060.654758639418,0,0,0,0.4503293352489157,0,69.980899727324,1,0,0,0,0,0,18,1
29.934091916313783,51.02698500411167,1008.2809939019576,2,0,1,12.041117021785311,0,81.71962012715123,0,0,0,0,0,1,19,1
26.641326048873257,55.26262006468035,1004.8054404676876,8,0,0,15.106150698037643,0,83.18770623779959,0,1,0,0,0,0,20,1
29.53147229322133,47.136635516653925,1740.7259870719154,3,0,0,25.730082954167365,0,74.50066582241101,0,0,0,0,0,0,21,1
25.64960484800747,37.51772636876434,1972.8741405318412,4,1,0,21.769579215094684,0,85.30242790679038,0,0,1,0,0,0,22,1
20.5867099546166,49.4076094331723,1060.1018098967174,4,0,1,16.68383143497668,1,68.1664191683244,0,0,0,0,0,1,23,1
25.015098891974645,39.80485801639829,1151.8399204655066,1,1,0,18.05688062421043,0,78.27308086222502,0,0,0,0,0,0,0,1
27.08520039788453,55.76623296778325,1633.9588263014853,5,1,0,5.863375030654935,1,83.73032136926082,0,0,0,1,0,0,1,1
25.46302668912395,43.33426882627777,1061.8133298960252,3,1,0,6.616040041469074,1,91.26509966618862,0,0,1,0,0,0,2,1
24.932757632110256,37.65871505229623,1143.834081236962,0,1,1,6.538046915494116,0,84.27007059707874,0,0,1,0,0,0,3,1
20.729852221340717,51.52162743593951,1630.3169932267913,6,1,0,27.399327982323346,1,72.99259684812475,0,0,0,0,0,1,4,1
26.59486599781533,43.34592017772265,1337.231850134397,0,0,1,24.854366733932206,0,82.85963588574896,0,0,1,0,0,0,5,1
23.945620577333514,34.18784623384707,1449.930686038694,1,1,1,26.59390736020392,0,77.1941932078873,0,0,0,0,0,0,6,1
27.43320713790137,52.27813671052308,1753.844901360529,1,1,1,19.7000472070482,0,94.62023821457578,0,0,0,0,0,1,7,1
29.454844931271385,39.18904980594537,1279.299706810736,9,1,0,21.63752985672532,0,89.00357444759614,1,0,0,0,0,0,8,1
26.625763455465023,55.98718707374055,1057.9870384690478,0,0,0,19.49500804937485,0,68.83167001425691,1,0,0,0,0,0,9,1
24.20913823846028,55.10484935868635,1310.2166279124344,6,1,1,15.717498873544177,0,84.01097145424957,0,0,0,0,0,1,10,1
27.246529070906323,36.55317638023738,1069.90463951935,9,0,1,5.686641212561088,1,78.9790545188001,0,0,0,0,1,0,11,1
22.875581199714567,53.10523438034692,1032.432519113733,5,0,1,21.07938414081246,0,67.4824550310811,0,0,1,0,0,0,12,1
26.490491708295156,59.587972789586246,1439.4568467117188,5,0,0,20.626817366816496,1,78.8322123678672,0,0,1,0,0,0,13,1
29.847835861620226,57.01353258961778,1250.502412039237,3,0,0,20.19580680813085,0,89.16170791211029,0,1,0,0,0,0,14,1
25.750670316104028,45.98494058298888,1911.4358314538904,1,1,1,7.607161856892564,1,80.90873748636218,0,0,0,0,1,0,15,1
26.211521241726768,56.22313075855469,1145.2385860770094,1,0,1,3.207135840754015,1,69.84644934130478,0,0,0,0,1,0,16,1
25.271974275287725,37.92865642036728,1888.949795115892,9,1,0,23.708442372263686,1,93.61749392822172,0,0,0,0,0,1,17,1
24.68514769489026,59.812353285643546,1899.374039693182,4,0,1,19.010074225237844,0,71.72043318222806,0,0,0,0,1,0,18,1
29.989584102205143,48.61326427899521,1933.022911782375,4,0,1,14.99413604981944,1,78.84560725498649,0,0,1,0,0,0,19,1
21.762517070510704,46.152613038274914,1353.9164908148057,6,1,0,10.675249438033063,1,73.12301845544222,0,0,0,0,1,0,20,1
21.301340593724515,55.4453629868736,1697.483282587737,0,0,1,26.89240297170052,1,63.87007076935118,0,1,0,0,0,0,21,1
27.12107588004428,48.23358400905633,1396.999365067413,0,0,1,21.964968118161288,1,79.85590094565664,0,0,0,0,0,0,22,1
28.77905873790672,46.13660980635835,1531.354851435157,3,0,0,1.9565137333588511,0,87.41590659136119,0,0,0,0,1,0,23,1
24.346551085684084,33.72474822634778,1184.3206353547969,8,0,1,12.175546457869885,0,78.57276368394248,0,0,0,0,0,0,0,1
28.04969082646553,52.792683730712014,1415.155001179277,3,1,1,28.150951412943147,0,91.41236536705472,0,1,0,0,0,0,1,1
27.226570854641658,52.912813213324455,1899.075864457624,7,0,1,15.507894308470243,0,81.73188628959403,0,0,1,0,0,0,2,1
27.8759456574878,41.81840052395065,1796.8071571471378,0,0,0,8.364369433841473,0,79.16418646600803,0,1,0,0,0,0,3,1
28.97886961385777,51.24236023166594,1089.512707222751,6,1,1,2.929443963598372,0,86.15217410784291,1,0,0,0,0,0,4,1
27.066683112008597,56.01806487414403,1745.3950275942038,4,1,0,14.83752518836001,1,81.36888676528652,0,1,0,0,0,0,5,1
24.413828893934,51.7147260691015,1142.3236469325589,1,0,0,9.115813380848213,1,71.93956193748485,1,0,0,0,0,0,6,1
29.76420304471216,40.90101345316904,1463.830142637306,6,1,1,15.3214993359711,0,99.20111959032307,0,1,0,0,0,0,7,1
22.11281095529103,52.752344569314765,1603.331728444837,1,0,0,8.886757104233098,1,63.12270832376059,0,0,0,1,0,0,8,1
24.940660004479184,45.4215969746479,1121.270733831375,0,1,0,16.14057289249767,1,81.98142865281332,0,0,0,1,0,0,9,1
24.577256096906105,33.41446259716387,1922.0986385666745,2,1,0,12.054475448104215,0,80.25248579416566,0,1,0,0,0,0,10,1
21.2528032890315,44.90855785547373,1562.6039328584338,5,0,1,24.053234152101076,1,71.29929557890472,0,0,1,0,0,0,11,1
29.88439348301628,40.98758783309867,1329.9788443468512,5,0,0,24.55518798621919,0,88.01461174915498,0,0,0,0,0,0,12,1
20.64424767076612,54.8471999435972,1798.355879296016,7,0,0,5.769555506788077,1,66.26932558409561,0,0,0,1,0,0,13,1
28.11388728181357,36.61340148791852,1409.0517201384646,8,1,1,16.788850988395858,0,82.2669388259017,0,0,0,0,0,1,14,1
28.1301774102285,35.99403489558383,1766.3201904293587,0,1,1,8.176593434955882,1,87.04307524865446,0,0,0,0,1,0,15,1
21.088594927897752,41.24566051545756,1861.4750865389128,8,1,1,1.734681288890938,1,77.37513106047973,0,0,0,0,0,1,16,1
23.776360320205395,40.34706645405912,1157.145018151006,2,0,1,22.022290946634413,0,65.98179416664804,0,0,0,0,0,1,17,1
22.234645566475628,47.2299882831905,1855.5026675111037,3,0,0,25.98746490153155,1,60.54145962184359,0,0,0,0,0,1,18,1
29.08209886569873,40.039608632023146,1774.5115668553317,6,0,0,19.173012188819342,1,92.04714123962164,0,0,0,0,1,0,19,1
26.59340244917716,52.41616512587549,1210.743887940734,8,0,0,20.440697589911338,0,85.23654873673894,0,1,0,0,0,0,20,1
22.162619666534543,34.69720843713981,1104.329446884832,5,1,0,20.539659958454827,1,64.86892378660065,0,0,1,0,0,0,21,1
24.60026864048912,58.78197615015144,1103.331647162755,1,0,1,12.41549515206669,1,65.37884108866804,0,0,0,0,0,0,22,1
28.87070395110097,31.76771768074004,1915.364870491161,3,1,0,8.410630941815237,0,88.69140252262352,0,0,0,1,0,0,23,1
29.963232904230267,52.72792152460442,1419.5041176597545,5,0,1,20.743113531782853,1,86.91937064261256,0,0,0,0,0,1,0,1
23.751219493408858,49.32718644567024,1603.5759297573627,9,1,1,0.1204187478494189,0,83.90650416809571,0,0,0,0,0,0,1,1
24.791798073571503,30.57037531860692,1499.924579453643,5,0,0,3.4970163324854555,0,74.11456005939908,1,0,0,0,0,0,2,1
22.29635670586457,40.90136168705183,1568.7501083931695,8,1,0,21.578185695633813,0,83.89109970828049,0,0,0,0,1,0,3,1
21.96817759776177,50.378930021339286,1709.3905444640718,8,1,0,2.938315981249715,0,71.04837024273033,0,0,0,0,0,0,4,1
25.040550991673094,44.50249175788367,1493.8249195911833,5,1,1,22.54505033633447,0,81.67675119829586,0,1,0,0,0,0,5,1
24.79052751579664,52.75583247356465,1514.5333627945024,5,1,1,17.730160497067992,1,85.43330464899245,0,0,0,0,0,1,6,1
29.759457574755857,59.41249913937952,1979.749395852546,9,0,0,10.608493203120643,1,71.31149601141918,0,0,0,0,0,0,7,1
20.572217098747668,43.97216215324313,1828.6860364040413,5,1,1,0.0357933728863735,0,71.59494171654234,0,0,0,0,1,0,8,1
21.491110561304424,39.488812216596784,1312.015354421691,3,1,0,18.422067594203074,1,66.63194054734754,1,0,0,0,0,0,9,1
22.810125413881728,34.475901727672024,1833.3682411661823,4,0,0,0.2012928602677977,1,78.85915530885171,0,0,0,0,0,0,10,1
28.08026546082564,48.26695805067757,1394.596753319072,5,1,0,5.182709251580172,1,82.06410931182897,0,0,0,0,1,0,11,1
28.15378415557783,47.01248625543983,1938.017891148901,8,0,1,1.470031091268924,0,73.07513597606074,0,0,0,1,0,0,12,1
20.095544725988955,52.06206831690015,1659.906260243137,9,0,0,29.044392024066763,1,79.16619554654747,0,0,0,0,0,0,13,1
23.89145752035277,40.83516650897284,1446.904014175665,7,1,1,5.827030822836161,0,72.79751943176964,1,0,0,0,0,0,14,1
20.13853046273076,39.655526378524,1838.9723265085292,4,1,0,14.259082804840416,0,66.47763445626643,0,1,0,0,0,0,15,1
20.179111779636223,55.52842843307443,1859.3921330518328,9,1,0,26.383462265326735,0,72.80385072265209,0,0,1,0,0,0,16,1
